LS_WILTY_EP3_truth1,truth
LS_WILTY_EP4_truth3,truth
LS_WILTY_EP4_truth4,truth
LS_WILTY_EP4_truth5,truth
LS_WILTY_EP4_truth7,truth
LS_WILTY_EP4_truth8,truth
LS_WILTY_EP4_truth9,truth
LS_WILTY_EP4_truth10,truth
LS_WILTY_EP4_truth11,truth
LS_WILTY_EP4_lie16,deception
LS_WILTY_EP5_truth9,truth
LS_WILTY_EP5_truth11,truth
LS_WILTY_EP6_truth1,truth
LS_WILTY_EP6_truth2,truth
LS_WILTY_EP6_truth3,truth
LS_WILTY_EP6_truth4,truth
LS_WILTY_EP6_truth5,truth
LS_WILTY_EP6_lie2,deception
LS_WILTY_EP6_lie3,deception
LS_WILTY_EP6_lie5,deception
LS_WILTY_EP6_truth9,truth
LS_WILTY_EP6_truth10,truth
LS_WILTY_EP6_truth11,truth
LS_WILTY_EP7_truth1,truth
LS_WILTY_EP7_truth2,truth
LS_WILTY_EP7_truth3,truth
LS_WILTY_EP7_truth4,truth
LS_WILTY_EP7_truth5,truth
LS_WILTY_EP8_lie1,deception
LS_WILTY_EP8_lie2,deception
LS_WILTY_EP8_truth3,truth
LS_WILTY_EP8_truth4,truth
LS_WILTY_EP9_lie1,deception
LS_WILTY_EP9_lie2,deception
LS_WILTY_EP9_lie3,deception
LS_WILTY_EP9_lie4,deception
LS_WILTY_EP10_lie1,deception
LS_WILTY_EP10_lie2,deception
LS_WILTY_EP10_lie3,deception
LS_WILTY_EP10_lie4,deception
LS_WILTY_EP10_lie12,deception
LS_WILTY_EP10_lie13,deception
LS_WILTY_EP11_truth8,truth
LS_WILTY_EP11_truth9,truth
LS_WILTY_EP13_truth7,truth
LS_WILTY_EP14_lie4,deception
LS_WILTY_EP14_lie5,deception
LS_WILTY_EP14_lie6,deception
LS_WILTY_EP14_truth10,truth
LS_WILTY_EP72_lie1,lie
BRI_WILTY_EP59_deception_21,deception
BRI_WILTY_EP58_lie_17,deception
LS_WILTY_EP73_ true17,truth 
SJ_WILTY_EP71_true_12,truth
BRI_WILTY_EP68_lie_2,Deception
BRI_WILTY_EP62_lie_30,Deception
BRI_WILTY_EP60_truth_4,truth
BRI_WILTY_EP62_lie_29,Deception
LS_WILTY_EP76_lie11,lie
LS_WILTY_EP73_ true16,truth 
BRI_WILTY_EP69_truth_23,Truth
LS_WILTY_EP14_truth10,truth
YW_WILTY_EP70_truth9,truth
BRI_WILTY_EP68_lie_1,Deception
BRI_WILTY_EP57_truth_7,truth
SJ_WILTY_EP71_true_25,truth
YW_WILTY_EP70_truth8,truth
SJ_WILTY_EP71_true_23,truth
BRI_WILTY_EP58_truth_20,truth
SJ_WILTY_EP71_true_24,truth
BRI_WILTY_EP58_lie_15,deception
BRI_WILTY_EP59_deception_24,deception
BRI_WILTY_EP63_truth_6,Truth
BRI_WILTY_EP57_truth_5,truth
BRI_WILTY_EP59_deception_22,deception
BRI_WILTY_EP66_truth_1,Truth
YW_WILTY_EP70_truth4,truth
LS_WILTY_EP73_ true14,truth 
BRI_WILTY_EP58_lie_18,deception
BRI_WILTY_EP58_truth_29,truth
SJ_WILTY_EP71_true_14,truth
SJ_WILTY_EP71_true_19,truth
BRI_WILTY_EP59_deception_20,deception
BRI_WILTY_EP63_truth_5,Truth
BRI_WILTY_EP63_truth_1,Truth
BRI_WILTY_EP66_truth_4,Truth
SJ_WILTY_EP71_true_9,truth
BRI_WILTY_EP68_truth_14,Truth
SJ_WILTY_EP71_true_20,truth
BRI_WILTY_EP60_truth_5,truth
BRI_WILTY_EP60_lie_14,deception
BRI_WILTY_EP59_deception_23,deception
BRI_WILTY_EP63_lie_25,Deception
YW_WILTY_EP70_truth2,truth
YW_WILTY_EP70_truth6,truth
SJ_WILTY_EP71_true_15,truth
BRI_WILTY_EP68_truth_9,Truth
BRI_WILTY_EP68_truth_7,Truth
SJ_WILTY_EP71_true_13,truth
BRI_WILTY_EP68_truth_4,Truth
SJ_WILTY_EP71_lie_1,deception
BRI_WILTY_EP60_lie_15,deception
BRI_WILTY_EP68_truth_11,Truth
BRI_WILTY_EP66_truth_5,Truth
BRI_WILTY_EP57_truth_8,truth
YW_WILTY_EP70_truth5,truth
SJ_WILTY_EP71_lie_3,deception
BRI_WILTY_EP60_truth_3,truth
BRI_WILTY_EP68_truth_13,Truth
BRI_WILTY_EP60_lie_13,deception
BRI_WILTY_EP66_truth_3,Truth
BRI_WILTY_EP68_truth_12,Truth
LS_WILTY_EP76_true6,truth
BRI_WILTY_EP63_lie_30,Deception
YW_WILTY_EP70_truth7,truth
BRI_WILTY_EP60_lie_8,deception
BRI_WILTY_EP68_lie_3,Deception
BRI_WILTY_EP63_truth_2,Truth
SJ_WILTY_EP71_true_21,truth
BRI_WILTY_EP66_truth_7,Truth
SJ_WILTY_EP71_lie_2,deception
BRI_WILTY_EP68_truth_8,Truth
SJ_WILTY_EP71_true_11,truth
SJ_WILTY_EP71_lie_4,deception
BRI_WILTY_EP58_lie_16,deception
BRI_WILTY_EP63_lie_29,Deception
LS_WILTY_EP73_ true18,truth 
BRI_WILTY_EP63_truth_4,Truth
YW_WILTY_EP70_truth1,truth
BRI_WILTY_EP57_truth_4,truth
SJ_WILTY_EP71_true_22,truth
YW_WILTY_EP70_truth16,truth
BRI_WILTY_EP66_truth_6,Truth
BRI_WILTY_EP60_lie_16,deception
LS_WILTY_EP72_lie3,lie
SJ_WILTY_EP71_true_18,truth
YW_WILTY_EP70_truth3,truth
SJ_WILTY_EP71_true_16,truth
BRI_WILTY_EP57_truth_6,truth
BRI_WILTY_EP69_truth_22,Truth
LS_WILTY_EP72_lie2,lie
SJ_WILTY_EP71_true_10,truth
YW_WILTY_EP70_truth15,truth
BRI_WILTY_EP63_truth_3,Truth
BRI_WILTY_EP66_truth_2,Truth
