YW_WILTY_EP45_truth5,truth
YW_WILTY_EP45_truth6,truth
YW_WILTY_EP45_truth7,truth
YW_WILTY_EP45_lie10,deception
YW_WILTY_EP45_lie12,deception
YW_WILTY_EP45_lie13,deception
YW_WILTY_EP45_lie14,deception
YW_WILTY_EP45_lie15,deception
YW_WILTY_EP45_lie16,deception
YW_WILTY_EP45_lie19,deception
YW_WILTY_EP46_lie3,deception
YW_WILTY_EP46_lie5,deception
YW_WILTY_EP46_truth4,truth
YW_WILTY_EP46_truth10,truth
YW_WILTY_EP46_lie8,deception
YW_WILTY_EP46_truth12,truth
YW_WILTY_EP47_lie3,deception
YW_WILTY_EP47_lie4,deception
YW_WILTY_EP47_lie5,deception
YW_WILTY_EP47_lie8,deception
YW_WILTY_EP47_truth3,truth
YW_WILTY_EP47_lie12,deception
YW_WILTY_EP47_lie13,deception
YW_WILTY_EP47_lie14,deception
YW_WILTY_EP47_lie20,deception
YW_WILTY_EP47_truth6,truth
YW_WILTY_EP48_truth4,truth
YW_WILTY_EP48_lie2,deception
YW_WILTY_EP48_lie9,deception
YW_WILTY_EP48_lie10,deception
YW_WILTY_EP49_truth1,truth
YW_WILTY_EP49_truth3,truth
YW_WILTY_EP49_truth6,truth
YW_WILTY_EP49_lie2,deception
YW_WILTY_EP49_lie3,deception
YW_WILTY_EP49_lie5,deception
YW_WILTY_EP49_truth7,truth
YW_WILTY_EP49_truth8,truth
YW_WILTY_EP49_truth9,truth
YW_WILTY_EP49_lie6,deception
YW_WILTY_EP49_lie8,deception
YW_WILTY_EP49_truth10,truth
YW_WILTY_EP49_truth11,truth
YW_WILTY_EP50_lie3,deception
YW_WILTY_EP50_lie5,deception
YW_WILTY_EP50_truth1,truth
YW_WILTY_EP50_truth2,truth
YW_WILTY_EP50_truth3,truth
YW_WILTY_EP50_lie8,deception
YW_WILTY_EP50_lie10,deception
YW_WILTY_EP50_lie14,deception
YW_WILTY_EP50_lie15,deception
YW_WILTY_EP50_truth12,truth
YW_WILTY_EP50_truth15,truth
YW_WILTY_EP51_truth1,truth
YW_WILTY_EP51_truth2,truth
YW_WILTY_EP51_lie3,deception
YW_WILTY_EP51_lie4,deception
YW_WILTY_EP51_truth4,truth
YW_WILTY_EP51_lie7,deception
YW_WILTY_EP51_lie8,deception
YW_WILTY_EP51_lie9,deception
YW_WILTY_EP52_truth1,truth
YW_WILTY_EP52_truth2,truth
YW_WILTY_EP52_truth3,truth
YW_WILTY_EP52_truth4,truth
YW_WILTY_EP52_truth5,truth
YW_WILTY_EP52_truth6,truth
YW_WILTY_EP52_lie2,deception
YW_WILTY_EP52_lie3,deception
YW_WILTY_EP52_lie6,deception
YW_WILTY_EP52_lie7,deception
YW_WILTY_EP52_lie8,deception
YW_WILTY_EP52_truth8,truth
YW_WILTY_EP53_truth1,truth
YW_WILTY_EP53_truth3,truth
YW_WILTY_EP53_lie1,deception
YW_WILTY_EP53_lie4,deception
YW_WILTY_EP53_truth9,truth
YW_WILTY_EP53_truth10,truth
YW_WILTY_EP53_lie10,deception
YW_WILTY_EP53_lie11,deception
YW_WILTY_EP53_lie13,deception
YW_WILTY_EP54_truth1,truth
YW_WILTY_EP54_lie1,deception
YW_WILTY_EP54_truth3,truth
YW_WILTY_EP54_lie2,deception
YW_WILTY_EP54_truth4,truth
YW_WILTY_EP54_truth5,truth
YW_WILTY_EP54_lie4,deception
YW_WILTY_EP54_lie8,deception
YW_WILTY_EP55_lie1,deception
YW_WILTY_EP55_lie2,deception
YW_WILTY_EP55_truth1,truth
YW_WILTY_EP55_truth2,truth
YW_WILTY_EP55_truth3,truth
YW_WILTY_EP55_lie4,deception
YW_WILTY_EP55_truth7,truth
YW_WILTY_EP55_lie9,deception
YW_WILTY_EP55_lie10,deception
YW_WILTY_EP55_lie11,deception
YW_WILTY_EP55_lie12,deception
YW_WILTY_EP55_lie15,deception
YW_WILTY_EP55_lie16,deception
YW_WILTY_EP56_lie2,deception
YW_WILTY_EP56_lie5,deception
YW_WILTY_EP56_lie11,deception
YW_WILTY_EP56_lie13,deception
YW_WILTY_EP56_lie14,deception
YW_WILTY_EP56_lie15,deception
YW_WILTY_EP56_truth2,truth
YW_WILTY_EP56_truth4,truth
YW_WILTY_EP56_lie18,deception
YW_WILTY_EP56_lie19,deception
SB_WILTY_EP29_lie2,deception
SB_WILTY_EP29_lie3,deception
SB_WILTY_EP29_truth1,truth
SB_WILTY_EP29_truth2,truth
SB_WILTY_EP29_truth3,truth
SB_WILTY_EP29_lie8,deception
SB_WILTY_EP29_lie9,deception
SB_WILTY_EP29_truth4,truth
SB_WILTY_EP29_truth7,truth
SB_WILTY_EP29_lie10,deception
SB_WILTY_EP30_lie1,deception
SB_WILTY_EP30_lie2,deception
SB_WILTY_EP30_lie3,deception
SB_WILTY_EP30_truth1,truth
SB_WILTY_EP30_truth2,truth
SB_WILTY_EP30_truth4,truth
SB_WILTY_EP30_truth5,truth
SB_WILTY_EP30_truth7,truth
SB_WILTY_EP30_lie5,deception
SB_WILTY_EP30_lie7,deception
SB_WILTY_EP30_lie8,deception
SB_WILTY_EP30_lie12,deception
SB_WILTY_EP30_lie14,deception
SB_WILTY_EP30_lie16,deception
SB_WILTY_EP30_lie17,deception
SB_WILTY_EP30_truth12,truth
SB_WILTY_EP30_truth13,truth
SB_WILTY_EP30_lie18,deception
SB_WILTY_EP30_lie21,deception
SB_WILTY_EP30_lie22,deception
SB_WILTY_EP30_lie23,deception
SB_WILTY_EP30_lie27,deception
SB_WILTY_EP31_lie1,deception
SB_WILTY_EP31_lie2,deception
SB_WILTY_EP31_lie3,deception
SB_WILTY_EP31_lie4,deception
SB_WILTY_EP31_truth1,truth
SB_WILTY_EP31_truth2,truth
SB_WILTY_EP31_truth4,truth
SB_WILTY_EP31_truth5,truth
SB_WILTY_EP31_truth6,truth
SB_WILTY_EP31_truth7,truth
SB_WILTY_EP31_lie5,deception
SB_WILTY_EP31_truth8,truth
SB_WILTY_EP31_lie6,deception
SB_WILTY_EP31_lie7,deception
SB_WILTY_EP32_truth2,truth
SB_WILTY_EP32_truth3,truth
SB_WILTY_EP32_lie6,deception
SB_WILTY_EP32_lie7,deception
SB_WILTY_EP32_lie9,deception
SB_WILTY_EP32_lie10,deception
SB_WILTY_EP32_lie12,deception
SB_WILTY_EP32_lie13,deception
SB_WILTY_EP32_lie14,deception
SB_WILTY_EP32_lie15,deception
SB_WILTY_EP33_lie2,deception
SB_WILTY_EP33_lie3,deception
SB_WILTY_EP33_lie4,deception
SB_WILTY_EP33_truth1,truth
SB_WILTY_EP33_truth3,truth
SB_WILTY_EP34_lie1,deception
SB_WILTY_EP34_lie2,deception
SB_WILTY_EP34_lie4,deception
SB_WILTY_EP34_lie6,deception
SB_WILTY_EP34_lie7,deception
SB_WILTY_EP34_lie9,deception
SB_WILTY_EP34_truth1,truth
SB_WILTY_EP34_truth2,truth
SB_WILTY_EP34_truth3,truth
SB_WILTY_EP34_truth4,truth
SB_WILTY_EP35_lie1,deception
SB_WILTY_EP35_lie2,deception
SB_WILTY_EP35_lie3,deception
SB_WILTY_EP35_lie4,deception
SB_WILTY_EP35_truth6,truth
SB_WILTY_EP35_truth7,truth
SB_WILTY_EP35_truth8,truth
SB_WILTY_EP35_truth9,truth
SB_WILTY_EP35_truth10,truth
SB_WILTY_EP35_truth11,truth
SB_WILTY_EP35_lie5,deception
SB_WILTY_EP35_lie8,deception
SB_WILTY_EP36_lie1,deception
SB_WILTY_EP36_truth1,truth
SB_WILTY_EP36_lie2,deception
SB_WILTY_EP36_lie3,deception
SB_WILTY_EP36_lie4,deception
SB_WILTY_EP36_truth2,truth
SB_WILTY_EP36_lie6,deception
SB_WILTY_EP36_lie8,deception
SB_WILTY_EP36_truth3,truth
SB_WILTY_EP36_truth4,truth
SB_WILTY_EP36_truth5,truth
SB_WILTY_EP36_truth6,truth
SB_WILTY_EP37_lie1,deception
SB_WILTY_EP37_lie2,deception
SB_WILTY_EP37_lie3,deception
SB_WILTY_EP37_lie4,deception
SB_WILTY_EP37_lie5,deception
SB_WILTY_EP37_lie6,deception
SB_WILTY_EP37_truth2,truth
SB_WILTY_EP37_truth4,truth
SB_WILTY_EP37_truth8,truth
SB_WILTY_EP37_truth9,truth
SB_WILTY_EP37_truth11,truth
SB_WILTY_EP37_truth12,truth
SB_WILTY_EP37_truth14,truth
SB_WILTY_EP37_lie7,deception
SB_WILTY_EP38_lie1,deception
SB_WILTY_EP38_lie2,deception
SB_WILTY_EP38_truth1,truth
SB_WILTY_EP38_truth2,truth
SB_WILTY_EP38_lie6,deception
SB_WILTY_EP39_lie1,deception
SB_WILTY_EP39_lie2,deception
SB_WILTY_EP39_lie3,deception
SB_WILTY_EP39_lie5,deception
SB_WILTY_EP39_truth1,truth
SB_WILTY_EP39_truth2,truth
SB_WILTY_EP39_truth3,truth
SB_WILTY_EP39_truth4,truth
SB_WILTY_EP39_truth5,truth
SB_WILTY_EP40_lie1,deception
SB_WILTY_EP40_lie2,deception
SB_WILTY_EP40_truth1,truth
SB_WILTY_EP40_truth2,truth
SB_WILTY_EP40_truth3,truth
SB_WILTY_EP40_lie6,deception
SB_WILTY_EP40_lie8,deception
SB_WILTY_EP40_lie9,deception
SB_WILTY_EP40_lie10,deception
SB_WILTY_EP41_lie2,deception
SB_WILTY_EP41_lie3,deception
SB_WILTY_EP41_lie4,deception
SB_WILTY_EP41_truth1,truth
SB_WILTY_EP41_truth3,truth
SB_WILTY_EP41_lie5,deception
SB_WILTY_EP41_lie6,deception
SB_WILTY_EP41_truth4,truth
SB_WILTY_EP41_lie7,deception
SB_WILTY_EP41_lie8,deception
SB_WILTY_EP41_lie9,deception
SB_WILTY_EP41_lie11,deception
SB_WILTY_EP41_lie12,deception
SB_WILTY_EP41_lie14,deception
SB_WILTY_EP41_lie15,deception
SB_WILTY_EP42_truth1,truth
SB_WILTY_EP42_truth3,truth
SB_WILTY_EP42_lie1,deception
SB_WILTY_EP42_lie2,deception
SB_WILTY_EP42_truth5,truth
SB_WILTY_EP42_truth8,truth
SB_WILTY_EP42_truth9,truth
SB_WILTY_EP42_truth12,truth
SB_WILTY_EP42_lie4,deception
SB_WILTY_EP42_lie5,deception
SB_WILTY_EP42_lie6,deception
SB_WILTY_EP42_lie8,deception
SB_WILTY_EP42_lie10,deception
SB_WILTY_EP42_truth15,truth
SB_WILTY_EP42_truth18,truth
SB_WILTY_EP42_lie11,deception
SB_WILTY_EP42_lie12,deception
SB_WILTY_EP42_lie18,deception
LS_WILTY_EP1_truth1,truth
LS_WILTY_EP1_truth3,truth
LS_WILTY_EP1_truth5,truth
LS_WILTY_EP1_lie2,deception
LS_WILTY_EP1_lie3,deception
LS_WILTY_EP1_lie5,deception
LS_WILTY_EP1_lie6,deception
LS_WILTY_EP1_lie7,deception
LS_WILTY_EP1_lie8,deception
LS_WILTY_EP1_truth6,truth
LS_WILTY_EP1_truth7,truth
LS_WILTY_EP2_truth1,truth
LS_WILTY_EP2_truth2,truth
LS_WILTY_EP2_lie6,deception
LS_WILTY_EP2_lie7,deception
LS_WILTY_EP2_truth5,truth
LS_WILTY_EP2_truth7,truth
LS_WILTY_EP2_lie8,deception
LS_WILTY_EP2_lie9,deception
LS_WILTY_EP2_lie10,deception
LS_WILTY_EP2_lie11,deception
LS_WILTY_EP3_truth2,truth
LS_WILTY_EP3_truth4,truth
LS_WILTY_EP3_truth5,truth
LS_WILTY_EP3_truth6,truth
LS_WILTY_EP3_lie3,deception
LS_WILTY_EP3_lie5,deception
LS_WILTY_EP3_lie7,deception
LS_WILTY_EP3_lie8,deception
LS_WILTY_EP3_lie9,deception
LS_WILTY_EP3_lie11,deception
LS_WILTY_EP3_lie12,deception
LS_WILTY_EP3_lie13,deception
LS_WILTY_EP3_lie14,deception
LS_WILTY_EP4_lie1,deception
LS_WILTY_EP4_lie2,deception
LS_WILTY_EP4_truth1,truth
LS_WILTY_EP4_truth2,truth
LS_WILTY_EP4_truth3,truth
LS_WILTY_EP4_lie4,deception
LS_WILTY_EP4_lie6,deception
LS_WILTY_EP4_lie7,deception
LS_WILTY_EP4_lie8,deception
LS_WILTY_EP4_lie9,deception
LS_WILTY_EP4_truth6,truth
LS_WILTY_EP4_truth10,truth
LS_WILTY_EP4_lie10,deception
LS_WILTY_EP4_lie12,deception
LS_WILTY_EP4_lie15,deception
LS_WILTY_EP4_lie16,deception
LS_WILTY_EP5_truth1,truth
LS_WILTY_EP5_truth7,truth
LS_WILTY_EP5_truth8,truth
LS_WILTY_EP5_lie2,deception
LS_WILTY_EP5_lie3,deception
LS_WILTY_EP5_truth9,truth
LS_WILTY_EP5_lie6,deception
LS_WILTY_EP5_truth10,truth
LS_WILTY_EP6_truth2,truth
LS_WILTY_EP6_truth4,truth
LS_WILTY_EP6_truth5,truth
LS_WILTY_EP6_lie1,deception
LS_WILTY_EP6_truth7,truth
LS_WILTY_EP6_truth8,truth
LS_WILTY_EP6_lie6,deception
LS_WILTY_EP6_lie7,deception
LS_WILTY_EP6_truth10,truth
LS_WILTY_EP7_lie3,deception
LS_WILTY_EP7_lie5,deception
LS_WILTY_EP7_lie7,deception
LS_WILTY_EP7_truth3,truth
LS_WILTY_EP7_lie8,deception
LS_WILTY_EP7_lie9,deception
LS_WILTY_EP7_lie11,deception
LS_WILTY_EP7_lie13,deception
LS_WILTY_EP7_truth6,deception
LS_WILTY_EP7_truth7,truth
LS_WILTY_EP7_truth9,truth
LS_WILTY_EP7_truth11,truth
LS_WILTY_EP8_lie1,deception
LS_WILTY_EP8_lie3,deception
LS_WILTY_EP8_lie4,deception
LS_WILTY_EP8_lie5,deception
LS_WILTY_EP9_lie1,deception
LS_WILTY_EP9_truth3,truth
LS_WILTY_EP9_truth4,truth
LS_WILTY_EP9_truth5,truth
LS_WILTY_EP9_truth6,truth
LS_WILTY_EP9_lie8,deception
LS_WILTY_EP9_lie9,deception
LS_WILTY_EP9_lie11,deception
LS_WILTY_EP9_lie17,deception
LS_WILTY_EP9_lie20,deception
LS_WILTY_EP10_truth1,truth
LS_WILTY_EP10_truth3,truth
LS_WILTY_EP10_lie1,deception
LS_WILTY_EP10_lie2,deception
LS_WILTY_EP10_lie8,deception
LS_WILTY_EP10_lie9,deception
LS_WILTY_EP10_truth5,truth
LS_WILTY_EP10_truth6,truth
LS_WILTY_EP10_lie11,deception
LS_WILTY_EP10_lie12,deception
LS_WILTY_EP11_lie1,deception
LS_WILTY_EP11_truth1,truth
LS_WILTY_EP11_truth3,truth
LS_WILTY_EP11_lie2,deception
LS_WILTY_EP11_lie3,deception
LS_WILTY_EP11_lie6,deception
LS_WILTY_EP11_truth6,truth
LS_WILTY_EP11_lie7,deception
LS_WILTY_EP11_lie10,deception
LS_WILTY_EP11_lie12,deception
LS_WILTY_EP11_lie14,deception
LS_WILTY_EP11_lie16,deception
LS_WILTY_EP12_lie1,deception
LS_WILTY_EP12_lie5,deception
LS_WILTY_EP12_lie7,deception
LS_WILTY_EP12_lie8,deception
LS_WILTY_EP12_lie10,deception
LS_WILTY_EP12_lie13,deception
LS_WILTY_EP12_lie16,deception
LS_WILTY_EP13_truth1,truth
LS_WILTY_EP13_truth2,truth
LS_WILTY_EP13_truth3,truth
LS_WILTY_EP13_lie2,deception
LS_WILTY_EP13_lie3,deception
LS_WILTY_EP13_truth4,truth
LS_WILTY_EP13_lie7,deception
LS_WILTY_EP13_lie8,deception
LS_WILTY_EP13_lie10,deception
LS_WILTY_EP13_truth6,truth
LS_WILTY_EP13_truth7,truth
LS_WILTY_EP13_truth8,truth
LS_WILTY_EP13_truth9,truth
LS_WILTY_EP13_truth10,truth
LS_WILTY_EP14_lie1,deception
LS_WILTY_EP14_lie2,deception
LS_WILTY_EP14_truth2,truth
LS_WILTY_EP14_lie4,deception
LS_WILTY_EP14_truth7,truth
LS_WILTY_EP14_truth9,truth
LS_WILTY_EP14_lie11,deception
YW_WILTY_EP70_truth6,truth
BRI_WILTY_EP58_lie_34,deception
BRI_WILTY_EP59_truth_12,truth
BRI_WILTY_EP66_truth_13,Truth
BRI_WILTY_EP67_truth_14,Truth
BRI_WILTY_EP59_deception_20,deception
BRI_WILTY_EP58_lie_1,deception
SJ_WILTY_EP71_true_18,truth
BRI_WILTY_EP58_lie_25,deception
BRI_WILTY_EP63_lie_25,Deception
BRI_WILTY_EP58_lie_33,deception
BRI_WILTY_EP69_truth_23,Truth
BRI_WILTY_EP69_truth_24,Truth
LS_WILTY_EP76_true10,truth
BRI_WILTY_EP67_lie_1,Deception
BRI_WILTY_EP57_truth_6,truth
SJ_WILTY_EP71_lie_7,deception
BRI_WILTY_EP61_truth_13,truth
BRI_WILTY_EP64_lie_23,Deception
BRI_WILTY_EP67_truth_15,Truth
BRI_WILTY_EP68_lie_18,Deception
BRI_WILTY_EP63_truth_3,Truth
YW_WILTY_EP70_lie18,deception
LS_WILTY_EP75_lie8,lie
BRI_WILTY_EP62_lie_24,Deception
BRI_WILTY_EP63_truth_7,Truth
BRI_WILTY_EP58_lie_32,deception
BRI_WILTY_EP69_lie_1,Deception
BRI_WILTY_EP63_lie_30,Deception
SJ_WILTY_EP71_lie_8,deception
SJ_WILTY_EP71_true_15,truth
BRI_WILTY_EP64_truth_19,Truth
LS_WILTY_EP73_ true14,truth 
BRI_WILTY_EP60_lie_17,deception
LS_WILTY_EP76_lie16,lie
LS_WILTY_EP72_true4,truth 
BRI_WILTY_EP58_truth_9,truth
BRI_WILTY_EP69_lie_17,Deception
BRI_WILTY_EP58_truth_11,truth
BRI_WILTY_EP69_lie_2,Deception
LS_WILTY_EP73_ lie7,lie
YW_WILTY_EP70_truth11,truth
BRI_WILTY_EP59_truth_1,truth
BRI_WILTY_EP68_lie_15,Deception
BRI_WILTY_EP60_lie_24,deception
BRI_WILTY_EP57_truth_27,truth
LS_WILTY_EP75_lie10,lie
BRI_WILTY_EP61_truth_34,Truth
LS_WILTY_EP73_ true17,truth 
BRI_WILTY_EP61_lie_23,deception
BRI_WILTY_EP68_lie_17,Deception
BRI_WILTY_EP59_truth_5,truth
LS_WILTY_EP76_true8,truth
LS_WILTY_EP75_lie5,lie
BRI_WILTY_EP62_lie_26,Deception
BRI_WILTY_EP61_truth_9,truth
BRI_WILTY_EP62_lie_14,Deception
BRI_WILTY_EP66_truth_14,Truth
BRI_WILTY_EP69_truth_26,Truth
BRI_WILTY_EP64_lie_24,Deception
BRI_WILTY_EP63_truth_14,Truth
BRI_WILTY_EP69_lie_16,Deception
BRI_WILTY_EP65_lie_12,Deception
BRI_WILTY_EP57_truth_12,truth
LS_WILTY_EP73_ true13,truth 
BRI_WILTY_EP65_truth_16,Truth
BRI_WILTY_EP68_lie_19,Deception
BRI_WILTY_EP66_truth_9,Truth
BRI_WILTY_EP61_lie_31,deception
SJ_WILTY_EP71_true_16,truth
LS_WILTY_EP72_lie5,lie
BRI_WILTY_EP65_lie_8,Deception
SJ_WILTY_EP71_true_9,truth
BRI_WILTY_EP59_deception_26,deception
BRI_WILTY_EP59_deception_22,deception
BRI_WILTY_EP68_truth_8,Truth
BRI_WILTY_EP66_lie_10,Deception
BRI_WILTY_EP57_lie_19,deception
BRI_WILTY_EP68_truth_11,Truth
BRI_WILTY_EP64_lie_10,Deception
BRI_WILTY_EP61_lie_1,deception
YW_WILTY_EP70_truth1,truth
BRI_WILTY_EP64_lie_14,Deception
BRI_WILTY_EP58_lie_4,deception
BRI_WILTY_EP59_truth_17,truth
BRI_WILTY_EP63_lie_29,Deception
BRI_WILTY_EP59_deception_21,deception
LS_WILTY_EP72_lie15,lie
BRI_WILTY_EP67_truth_16,Truth
BRI_WILTY_EP66_lie_11,Deception
BRI_WILTY_EP60_lie_15,deception
SJ_WILTY_EP71_true_12,truth
BRI_WILTY_EP68_truth_9,Truth
LS_WILTY_EP72_true3,truth 
BRI_WILTY_EP59_deception_25,deception
BRI_WILTY_EP69_lie_19,Deception
LS_WILTY_EP73_ true4,truth 
SJ_WILTY_EP71_true_22,truth
BRI_WILTY_EP57_truth_32,truth
BRI_WILTY_EP61_lie_29,deception
BRI_WILTY_EP64_truth_6,Truth
BRI_WILTY_EP62_truth_23,Truth
BRI_WILTY_EP60_lie_22,deception
BRI_WILTY_EP58_lie_21,deception
BRI_WILTY_EP66_truth_18,Truth
LS_WILTY_EP14_truth10,truth
BRI_WILTY_EP64_truth_1,Truth
LS_WILTY_EP72_true7,truth 
LS_WILTY_EP72_lie6,lie
BRI_WILTY_EP64_lie_22,Deception
BRI_WILTY_EP63_truth_18,Truth
BRI_WILTY_EP68_lie_20,Deception
LS_WILTY_EP73_ lie9,lie
BRI_WILTY_EP67_truth_11,Truth
LS_WILTY_EP72_true8,truth 
BRI_WILTY_EP62_truth_3,Truth
BRI_WILTY_EP66_truth_4,Truth
BRI_WILTY_EP61_lie_18,deception
LS_WILTY_EP73_ true7,truth 
BRI_WILTY_EP58_lie_22,deception
BRI_WILTY_EP63_truth_4,Truth
BRI_WILTY_EP60_lie_9,deception
BRI_WILTY_EP67_lie_4,Deception
BRI_WILTY_EP67_lie_8,Deception
BRI_WILTY_EP63_truth_1,Truth
BRI_WILTY_EP57_lie_17,deception
SJ_WILTY_EP71_true_23,truth
BRI_WILTY_EP69_lie_14,Deception
